Position,Track Name,Artist,Streams,date,region,id
160,Casualidad,Nacho,2780,2018-09-21--2018-09-28,mt,08rwXPBZ2DHOwnL7xaz044
161,Tie Me Down (with Elley Duhé),Gryffin,2752,2018-09-21--2018-09-28,mt,4QVS8YCpK71R4FsxSMCjhP
162,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2742,2018-09-21--2018-09-28,mt,4e4fqjx0Izh4svvTef1z7e
163,Too Good At Goodbyes,Sam Smith,2739,2018-09-21--2018-09-28,mt,1mXVgsBdtIVeCLJnSnmtdV
164,Creep On Me,GASHI,2717,2018-09-21--2018-09-28,mt,1MUL6DO2gVimj2YrVedubd
165,Every Breath You Take - Remastered 2003,The Police,2714,2018-09-21--2018-09-28,mt,5C0LFQARavkPpn7JgA4sLk
166,El Clavo (feat. Maluma) - Remix,Prince Royce,2712,2018-09-21--2018-09-28,mt,6bI00brFpeprqCDqKouEJS
167,Devuelveme,Ozuna,2705,2018-09-21--2018-09-28,mt,5uvucCRBTkxv7VxIDLOqe7
168,Bohemian Rhapsody - Remastered 2011,Queen,2659,2018-09-21--2018-09-28,mt,7tFiyTwD0nx5a1eklYtX2J
169,Bella - Remix,Wolfine,2647,2018-09-21--2018-09-28,mt,0SaYeGhSXN0dDWstyNTQ56
170,Hola,Zion & Lennox,2638,2018-09-21--2018-09-28,mt,2dYJKHEqAUTCk2U9zntaS1
171,In My Blood,Shawn Mendes,2628,2018-09-21--2018-09-28,mt,2QZ7WLBE8h2y1Y5Fb8RYbH
172,The Scientist,Coldplay,2611,2018-09-21--2018-09-28,mt,75JFxkI2RXiU7L9VXzMkle
173,Right Now,Nick Jonas,2603,2018-09-21--2018-09-28,mt,43wzy7JxMEfvCh8ZFeZKYk
174,Unforgettable,French Montana,2591,2018-09-21--2018-09-28,mt,3B54sVLJ402zGa6Xm4YGNe
175,Loca Remix,Khea,2589,2018-09-21--2018-09-28,mt,2CRbiMK0W14l71SpDKqKZM
176,I'll Be There,Jess Glynne,2586,2018-09-21--2018-09-28,mt,083Qf6hn6sFL6xiOHlZUyn
177,Say You Won't Let Go,James Arthur,2582,2018-09-21--2018-09-28,mt,5uCax9HTNlzGybIStD3vDh
178,If You're Over Me,Years & Years,2572,2018-09-21--2018-09-28,mt,1oc3jna2ablnfIKLYbKujl
179,Closer,The Chainsmokers,2565,2018-09-21--2018-09-28,mt,7BKLCZ1jbUBVqRi2FVlTVw
180,Self Care,Mac Miller,2561,2018-09-21--2018-09-28,mt,5bJ1DrEM4hNCafcDd1oxHx
181,El Gil de Tu Ex,Santaferia,2550,2018-09-21--2018-09-28,mt,3cUE3p7E39CzGjQoEsg7sM
182,Feel It Still,Portugal. The Man,2541,2018-09-21--2018-09-28,mt,6QgjcU0zLnzq5OrUoSZ3OK
183,Love Lies (with Normani),Khalid,2535,2018-09-21--2018-09-28,mt,45Egmo7icyopuzJN0oMEdk
184,Naturaleza,Anuel AA,2511,2018-09-21--2018-09-28,mt,1icm3g1X4j3tFk4z2PrauY
185,The Way I Am,Charlie Puth,2510,2018-09-21--2018-09-28,mt,6qNALlmZa1ESnCxJmXE1K9
186,Without You (feat. Sandro Cavazza),Avicii,2506,2018-09-21--2018-09-28,mt,6Pgkp4qUoTmJIPn7ReaGxL
187,Feels Like Summer,Childish Gambino,2501,2018-09-21--2018-09-28,mt,7p4vHnYXkxlzvfePJVpcTr
188,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2498,2018-09-21--2018-09-28,mt,1bhUWB0zJMIKr9yVPrkEuI
189,Halo,Beyoncé,2492,2018-09-21--2018-09-28,mt,2CvOqDpQIMw69cCzWqr5yr
190,Look At Me!,XXXTENTACION,2490,2018-09-21--2018-09-28,mt,6eYxmK9fdL4hwLnXG2zY3s
191,Magic In The Hamptons (feat. Lil Yachty),Social House,2475,2018-09-21--2018-09-28,mt,2Yer0p7uB2lVBUAtANuuQp
192,Ella Fuma,Plan B,2441,2018-09-21--2018-09-28,mt,4IYxcqhcFFJ025qfWJeulF
193,Epa Wei,Danny Ocean,2436,2018-09-21--2018-09-28,mt,2QmsKag0YaqhAbpR9Nwmpn
194,Real Friends,Camila Cabello,2426,2018-09-21--2018-09-28,mt,5vnpANH92iEajvGwE2oQ6r
195,Something Just Like This,The Chainsmokers,2418,2018-09-21--2018-09-28,mt,6RUKPb4LETWmmr3iAEQktW
196,Yeezy,Anuel AA,2404,2018-09-21--2018-09-28,mt,4CzA04WEvvXF6ItpzVTP4b
197,Your Love,David Guetta,2401,2018-09-21--2018-09-28,mt,0tgbSxoFjZ20MjfoKwWevV
198,Stepping Stone,Eminem,2393,2018-09-21--2018-09-28,mt,60Z57Wdrn0pEVpHI7d7GAX
199,La Forma en Que Me Miras,Super Yei,2389,2018-09-21--2018-09-28,mt,6t94PGXYAuo9GbJEnMpPcW
200,Photograph,Ed Sheeran,2384,2018-09-21--2018-09-28,mt,6fxVffaTuwjgEk5h9QyRjy
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,18917,2018-09-28--2018-10-05,mt,4w8niZpiMy6qz1mntFA5uM
2,BEBE,6ix9ine,18410,2018-09-28--2018-10-05,mt,7ATATJztoWLcqDAcVVof0C
3,Promises (with Sam Smith),Calvin Harris,18282,2018-09-28--2018-10-05,mt,5N5k9nd479b1xpDZ4usjrg
