Position,Track Name,Artist,Streams,date,region,id
94,Look Alive (feat. Drake),BlocBoy JB,8595,2018-09-21--2018-09-28,ro,4qKcDkK6siZ7Jp1Jb4m0aL
95,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,8574,2018-09-21--2018-09-28,ro,2zy9TMoZlYGuCNY4TLqG24
96,Genius,Sia,8528,2018-09-21--2018-09-28,ro,73F87Sqh6jQWucOOvz1WFx
97,BEBE,6ix9ine,8520,2018-09-21--2018-09-28,ro,7ATATJztoWLcqDAcVVof0C
98,I Like Me Better,Lauv,8495,2018-09-21--2018-09-28,ro,2P91MQbaiQOfbiz9VqhqKQ
99,Flames,David Guetta,8461,2018-09-21--2018-09-28,ro,66BjcDhhwWCcQIBxHMpKXh
100,Remind Me to Forget,Kygo,8381,2018-09-21--2018-09-28,ro,6xTU6B6nFwKKTSZ9ySXS80
101,Mala Mía,Maluma,8374,2018-09-21--2018-09-28,ro,62o8KoI44JfN7aYxgTnPvh
102,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,8360,2018-09-21--2018-09-28,ro,0cDwUAF7yQrOLRcFfJpSc2
103,the remedy for a broken heart (why am I so in love),XXXTENTACION,8198,2018-09-21--2018-09-28,ro,4UKCKdYiLN6IMA5ZESUTL7
104,YOSEMITE,Travis Scott,8110,2018-09-21--2018-09-28,ro,7lAK3oHbfEnvUQWosrMMpR
105,High Hopes,Panic! At The Disco,7981,2018-09-21--2018-09-28,ro,1rqqCSm0Qe4I9rUvWncaom
106,Born To Be Yours,Kygo,7934,2018-09-21--2018-09-28,ro,0kHyKhJMukHEPfeh8s7rdM
107,Ric Flair Drip (& Metro Boomin),Offset,7903,2018-09-21--2018-09-28,ro,7sO5G9EABYOXQKNPNiE9NR
108,Psycho (feat. Ty Dolla $ign),Post Malone,7889,2018-09-21--2018-09-28,ro,3swc6WTsr7rl9DqQKQA55C
109,Darkside,Alan Walker,7754,2018-09-21--2018-09-28,ro,1snWlbcbgQpJfknoI30DWG
110,goosebumps,Travis Scott,7751,2018-09-21--2018-09-28,ro,6gBFPUFcJLzWGx4lenP6h2
111,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,7735,2018-09-21--2018-09-28,ro,7IBSffWIu7P2MC7kMwy2FM
112,Havana (feat. Young Thug),Camila Cabello,7637,2018-09-21--2018-09-28,ro,1rfofaqEpACxVEHIZBJe6W
113,'Till I Collapse,Eminem,7543,2018-09-21--2018-09-28,ro,4xkOaSrkexMciUUogZKVTS
114,Love Lies (with Normani),Khalid,7525,2018-09-21--2018-09-28,ro,45Egmo7icyopuzJN0oMEdk
115,Fr Fr (feat. Lil Skies),Wiz Khalifa,7450,2018-09-21--2018-09-28,ro,1RagpNpkD3KcjXMLGMe99V
116,Nephew (feat. Lil Pump),Smokepurpp,7430,2018-09-21--2018-09-28,ro,0ibOcbkp2XG46Do8jcy0bL
117,Djadja,Aya Nakamura,7426,2018-09-21--2018-09-28,ro,3XfnssSD9HMQ9LhVOJvXTE
118,2002,Anne-Marie,7354,2018-09-21--2018-09-28,ro,2BgEsaKNfHUdlh97KmvFyo
119,Lean Wit Me,Juice WRLD,7343,2018-09-21--2018-09-28,ro,29tc0GbW0pTSBZSCZF3NWk
120,Dip (feat. Nicki Minaj),Tyga,7272,2018-09-21--2018-09-28,ro,2qfR91VvO7hRp4IajDT08h
121,Don’t Matter To Me (with Michael Jackson),Drake,7246,2018-09-21--2018-09-28,ro,6G8kHiVZ1jW7vHMPVRNZU0
122,Shape of You,Ed Sheeran,7246,2018-09-21--2018-09-28,ro,7qiZfU4dY1lWllzX7mPBI3
123,Adidasii,Satra B.E.N.Z.,7229,2018-09-21--2018-09-28,ro,6GtkVMttXtfZ7lofYgY4yX
124,More Than You Know,Axwell /\ Ingrosso,7216,2018-09-21--2018-09-28,ro,6h5PAsRni4IRlxWr6uDPTP
125,Paul - Skit,Paul Rosenberg,7139,2018-09-21--2018-09-28,ro,0Uv5Kp8sEnriJjkX4oLfNI
126,SLOW DANCING IN THE DARK,Joji,7122,2018-09-21--2018-09-28,ro,0UyljEbX9dqI1K0sqdv6B6
127,Closer,The Chainsmokers,6985,2018-09-21--2018-09-28,ro,7BKLCZ1jbUBVqRi2FVlTVw
128,Bank Account,21 Savage,6972,2018-09-21--2018-09-28,ro,2fQrGHiQOvpL9UgPvtYy6G
129,Water,Ali Dolla$,6960,2018-09-21--2018-09-28,ro,1gJaAoW6h7BCX9NTsiuk9Y
130,Walk It Talk It,Migos,6917,2018-09-21--2018-09-28,ro,6n4U3TlzUGhdSFbUUhTvLP
131,New Rules,Dua Lipa,6801,2018-09-21--2018-09-28,ro,2ekn2ttSfGqwhhate0LSR0
132,River (feat. Ed Sheeran),Eminem,6799,2018-09-21--2018-09-28,ro,1cS0TgbR263ey9jn0MwD2s
133,Hope,XXXTENTACION,6698,2018-09-21--2018-09-28,ro,2ZRo7axmMPeSVUvDbGkJah
134,Shotgun,George Ezra,6633,2018-09-21--2018-09-28,ro,4ofwffwvvnbSkrMSCKQDaC
135,Yes Indeed,Lil Baby,6534,2018-09-21--2018-09-28,ro,6vN77lE9LK6HP2DewaN6HZ
136,Drew Barrymore,Bryce Vine,6472,2018-09-21--2018-09-28,ro,0OgGn1ofaj55l2PcihQQGV
137,These Days,Rudimental,6471,2018-09-21--2018-09-28,ro,5CLGzJsGqhCEECcpnFQA8x
138,Like I Do,David Guetta,6471,2018-09-21--2018-09-28,ro,4aBYzs8RxZMuqyOanNlf8I
139,No Limit,G-Eazy,6432,2018-09-21--2018-09-28,ro,2DQ1ITjI0YoLFzuADN1ZBW
140,BUTTERFLY EFFECT,Travis Scott,6422,2018-09-21--2018-09-28,ro,6xcJyGpfZbuuiequtnlKt4
141,Despablito,Delia,6411,2018-09-21--2018-09-28,ro,27X35hanGysHxAFf7EVYi6
142,What Lovers Do (feat. SZA),Maroon 5,6382,2018-09-21--2018-09-28,ro,0GxQ1A5L9xnMOytbP6eKBG
143,Vaina Loca,Ozuna,6364,2018-09-21--2018-09-28,ro,48zFZh27QU5qsrBjn4C2FA
144,Lacrimi Si Pumni In Pereti,Carla's Dreams,6360,2018-09-21--2018-09-28,ro,1d1sovUIRn6kUnVZvt0zJU
145,Feels Like Summer,Childish Gambino,6343,2018-09-21--2018-09-28,ro,7p4vHnYXkxlzvfePJVpcTr
146,Let You Down,NF,6296,2018-09-21--2018-09-28,ro,52okn5MNA47tk87PeZJLEL
147,8 Letters,Why Don't We,6267,2018-09-21--2018-09-28,ro,4zRZAmBQP8vhNPf9i9opXt
148,IDOL,BTS,6249,2018-09-21--2018-09-28,ro,03iCbZaM4OkRR4We6wIzvx
149,Narcos,Migos,6238,2018-09-21--2018-09-28,ro,0wbnC9AUenxp613TYaJsGK
150,Rap God,Eminem,6142,2018-09-21--2018-09-28,ro,2jU73j3ZYXBUqHDYBjRRiI
151,Wolves,Selena Gomez,6110,2018-09-21--2018-09-28,ro,0tBbt8CrmxbjRP0pueQkyU
152,Sweet but Psycho,Ava Max,6084,2018-09-21--2018-09-28,ro,25sgk305KZfyuqVBQIahim
153,you should see me in a crown,Billie Eilish,6077,2018-09-21--2018-09-28,ro,6vsV4D8BM6PioRr1UOx0n2
154,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,6067,2018-09-21--2018-09-28,ro,0ZNrc4kNeQYD9koZ3KvCsy
155,The Flute Song,Russ,6061,2018-09-21--2018-09-28,ro,6pGuOWYOFDcSgmVvFWRWSv
156,Em Calls Paul - Skit,Eminem,6029,2018-09-21--2018-09-28,ro,6B3zy3LOKHndqsviCr2z15
157,Self Destructive Mind,Ninet Tayeb,6029,2018-09-21--2018-09-28,ro,6SxI1YGo14pFwtNVPPJpLy
158,Without You (feat. Sandro Cavazza),Avicii,5924,2018-09-21--2018-09-28,ro,6Pgkp4qUoTmJIPn7ReaGxL
159,NUMB,XXXTENTACION,5921,2018-09-21--2018-09-28,ro,01TnVDiet1DFTsyWKUKovl
160,Silence,Marshmello,5917,2018-09-21--2018-09-28,ro,7vGuf3Y35N4wmASOKLUVVU
161,Mask Off,Future,5917,2018-09-21--2018-09-28,ro,0VgkVdmE4gld66l8iyGjgx
162,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,5916,2018-09-21--2018-09-28,ro,7w9bgPAmPTtrkt2v16QWvQ
163,REEL IT IN,Aminé,5898,2018-09-21--2018-09-28,ro,5qHirGR7M9tdm6C17DlzSY
164,Balenciaga Challenge (feat. Offset),6LACK,5883,2018-09-21--2018-09-28,ro,6Zisja44KqMZj4GM4UY6Yv
165,Still D.R.E.,Dr. Dre,5836,2018-09-21--2018-09-28,ro,3UOuBNEin5peSRqdzvlnWM
166,Congratulations,Post Malone,5795,2018-09-21--2018-09-28,ro,3a1lNhkSLSkpJE4MSHpDu9
167,Save That Shit,Lil Peep,5785,2018-09-21--2018-09-28,ro,0S0vWvyZ6Rc79TXkWxT9QA
168,APESHIT,The Carters,5773,2018-09-21--2018-09-28,ro,0E6PsO3ymCfUh7pJQjBgkj
169,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,5768,2018-09-21--2018-09-28,ro,5Gu0PDLN4YJeW75PpBSg9p
170,Right Now,Nick Jonas,5745,2018-09-21--2018-09-28,ro,43wzy7JxMEfvCh8ZFeZKYk
171,Hatz,Dorian Popa,5723,2018-09-21--2018-09-28,ro,4vCkczyUzwr6WwqIwHgrIa
172,Burn Out (feat. Dewain Whitmore),Martin Garrix,5708,2018-09-21--2018-09-28,ro,7IWTIkiWGWNQyYfOLdMrGD
173,Side Effects (feat. Emily Warren),The Chainsmokers,5704,2018-09-21--2018-09-28,ro,5hrXLJJrnKraxRQntH0Vv9
174,JAPAN,Famous Dex,5668,2018-09-21--2018-09-28,ro,5PTG6rrL6EPFD9E2QMI2pl
175,Esskeetit,Lil Pump,5661,2018-09-21--2018-09-28,ro,44KKhCyI0BGS6LvVyDqJtH
176,Tie Me Down (with Elley Duhé),Gryffin,5649,2018-09-21--2018-09-28,ro,4QVS8YCpK71R4FsxSMCjhP
177,Love No More,Loud Luxury,5644,2018-09-21--2018-09-28,ro,15fZrZhdK0g1BS9sDeW6sD
178,In the Name of Love,Martin Garrix,5644,2018-09-21--2018-09-28,ro,04DwTuZ2VBdJCCC5TROn7L
179,Perfect,Ed Sheeran,5638,2018-09-21--2018-09-28,ro,0tgVpDi06FyKpA1z0VMD4v
180,PICK IT UP (feat. A$AP Rocky),Famous Dex,5637,2018-09-21--2018-09-28,ro,0dSIrRkA4PadGll16TgbnV
